date,academic_exams_binary,academic_graduation_binary,academic_holidays_binary,academic_session_attendance,academic_session_binary,attended_count,big_event_binary,cultural_attendance,demand_surge_binary,large_events_attendance,qdiscretized_att_bins,day_expo_attendance,multiday_attendance,short_expo_attendance,observance_binary,school_holidays_binary,air_quality_rank,blizzard_rank,cold_wave_rank,cold_wave_snow_rank,cold_wave_storm_rank,dust_rank,dust_storm_rank,flood_rank,heat_wave_rank,hurricane_rank,severe_weather_mobility_count,thunderstorm_rank,tornado_rank,tropical_storm_rank,baseball_attendance,baseball_attendance_bin,basketball_attendance,basketball_attendance_bin,boxing_attendance,boxing_attendance_bin,f1_attendance,f1_attendance_bin,horse_racing_attendance,horse_racing_attendance_bin,soccer_attendance,soccer_attendance_bin,sports_attendance_bin,tennis_attendance,cold_binary,disaster_binary,hot_binary,storm_binary,sports_sum,sports_count,conferences_sum,conferences_count,expos_sum,expos_count,community_sum,community_count,festivals_sum,festivals_count,performing_arts_sum,performing_arts_count,concerts_sum,concerts_count,phq_rank_public_holidays,phq_rank_school_holidays,attended_sum_attendance,master_id
2019-08-23,0.0,0.0,1.0,16855.0,1.0,20.0,1.0,5480.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34706.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34706.0,0,1,0.0,0.0,0.0,0.0,0.0,34706.0,1.0,1500.0,3.0,0.0,0.0,1436.0,6.0,400.0,1.0,2021.0,7.0,8672.0,20.0,0,5,48735.0,1
2019-08-24,0.0,0.0,1.0,6071.0,1.0,20.0,1.0,3475.0,0.0,20000.0,0,0.0,20300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34590.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34590.0,0,1,0.0,0.0,0.0,0.0,0.0,34590.0,1.0,500.0,1.0,5000.0,1.0,2764.0,11.0,12309.0,3.0,1284.0,8.0,8319.0,23.0,0,5,64766.0,1
2019-08-25,0.0,0.0,1.0,6071.0,1.0,11.0,1.0,1775.0,0.0,20000.0,0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29698.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29698.0,0,0,0.0,0.0,0.0,0.0,0.0,37774.0,2.0,500.0,1.0,0.0,0.0,1118.0,4.0,9091.0,1.0,821.0,5.0,4687.0,11.0,0,5,53991.0,1
2019-08-26,0.0,0.0,1.0,6071.0,1.0,7.0,1.0,1028.0,0.0,0.0,0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23030.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23030.0,0,0,0.0,0.0,0.0,0.0,0.0,23030.0,1.0,500.0,1.0,2500.0,1.0,1337.0,5.0,0.0,0.0,430.0,2.0,1678.0,5.0,0,5,29475.0,1
2019-08-27,0.0,0.0,1.0,6071.0,1.0,12.0,1.0,2750.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23129.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23129.0,0,0,0.0,0.0,0.0,0.0,0.0,29387.0,2.0,1000.0,2.0,2500.0,1.0,635.0,3.0,0.0,0.0,225.0,1.0,4350.0,9.0,0,5,38097.0,1
2019-08-28,0.0,0.0,1.0,6071.0,1.0,11.0,1.0,3111.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32013.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32013.0,0,1,0.0,0.0,0.0,0.0,0.0,32013.0,1.0,1000.0,2.0,0.0,0.0,1180.0,5.0,0.0,0.0,374.0,2.0,5761.0,10.0,0,5,40328.0,1
2019-08-29,0.0,0.0,1.0,6071.0,1.0,11.0,1.0,3350.0,0.0,0.0,0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,68740.0,0,2,0.0,0.0,0.0,0.0,0.0,68740.0,1.0,0.0,0.0,0.0,0.0,944.0,4.0,0.0,0.0,225.0,1.0,10175.0,14.0,0,5,80084.0,1
2019-08-30,0.0,0.0,1.0,1410.0,1.0,12.0,1.0,2050.0,0.0,44166.66666666667,0,0.0,44716.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18261.0,1.0,2161.0,9.0,25200.0,2.0,1057.0,5.0,4341.0,12.0,0,5,51020.0,1
2019-08-31,0.0,0.0,1.0,1410.0,1.0,18.0,1.0,3725.0,0.0,44166.66666666667,0,0.0,44441.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,65709.0,1.0,0.0,0.0,20026.0,2.0,2672.0,10.0,30650.0,4.0,881.0,4.0,7556.0,18.0,0,5,127494.0,1
2019-09-01,0.0,0.0,1.0,1410.0,1.0,11.0,1.0,1725.0,0.0,45854.66666666667,0,1688.0,44841.66666666667,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46673.0,1,1,0.0,0.0,0.0,0.0,0.0,55673.0,2.0,0.0,0.0,21714.0,3.0,983.0,4.0,25250.0,2.0,487.0,3.0,3160.0,9.0,0,5,107267.0,1
2019-09-02,0.0,0.0,1.0,1410.0,1.0,10.0,1.0,1775.0,0.0,17500.0,0,0.0,18050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0,0,0.0,0.0,0.0,0.0,0.0,1807.0,2.0,500.0,1.0,16688.0,2.0,1117.0,4.0,0.0,0.0,223.0,1.0,3410.0,8.0,5,5,23745.0,1
2019-09-03,0.0,0.0,1.0,1410.0,1.0,8.0,1.0,2523.0,0.0,0.0,0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0,0.0,0.0,1375.0,6.0,0.0,0.0,209.0,1.0,5208.0,11.0,0,5,7292.0,1
2019-09-04,0.0,0.0,1.0,1410.0,1.0,7.0,1.0,2500.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0,0.0,0.0,1840.0,7.0,0.0,0.0,374.0,2.0,4125.0,9.0,0,0,6839.0,1
2019-09-05,0.0,0.0,1.0,1410.0,1.0,12.0,0.0,3153.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,0.0,0.0,1200.0,5.0,0.0,0.0,1010.0,4.0,4953.0,11.0,0,0,8163.0,1
2019-09-06,0.0,0.0,1.0,1410.0,1.0,25.0,1.0,4473.0,0.0,0.0,0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,0,0.0,0.0,0.0,0.0,0.0,5000.0,1.0,1500.0,3.0,1667.0,1.0,6150.0,10.0,182.0,1.0,1611.0,6.0,14512.0,26.0,0,0,30622.0,1
2019-09-07,0.0,0.0,1.0,1410.0,1.0,26.0,1.0,8616.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,36178.0,1.0,1000.0,2.0,1667.0,1.0,2970.0,9.0,18368.0,4.0,2075.0,6.0,18967.0,31.0,0,0,81225.0,1
2019-09-08,0.0,0.0,1.0,1410.0,1.0,15.0,1.0,4532.0,0.0,16250.0,0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,68740.0,0,2,0.0,0.0,0.0,0.0,0.0,98889.0,2.0,500.0,1.0,3096.0,2.0,661.0,3.0,15000.0,1.0,823.0,4.0,13037.0,15.0,0,0,132006.0,1
2019-09-09,0.0,0.0,1.0,1410.0,1.0,7.0,1.0,2475.0,0.0,1250.0,0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1190.0,1.0,1289.0,5.0,0.0,0.0,250.0,1.0,3775.0,8.0,0,0,6604.0,1
2019-09-10,0.0,0.0,1.0,1410.0,1.0,10.0,1.0,3495.0,0.0,1250.0,0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12230.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12230.0,0,0,0.0,0.0,0.0,0.0,0.0,12230.0,1.0,600.0,2.0,1190.0,1.0,925.0,3.0,0.0,0.0,434.0,2.0,4330.0,8.0,0,0,19709.0,1
2019-09-11,0.0,0.0,1.0,1410.0,1.0,13.0,1.0,6515.0,0.0,6250.0,0,5000.0,1250.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10152.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10152.0,0,0,0.0,0.0,0.0,0.0,0.0,16122.0,2.0,100.0,1.0,6190.0,2.0,800.0,3.0,0.0,0.0,723.0,3.0,8032.0,11.0,0,0,31967.0,1
2019-09-12,0.0,0.0,1.0,1410.0,1.0,22.0,1.0,11803.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15564.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15564.0,0,0,0.0,0.0,0.0,0.0,0.0,15564.0,1.0,1600.0,4.0,1000.0,1.0,2425.0,8.0,0.0,0.0,1359.0,5.0,17963.0,17.0,0,0,39911.0,1
2019-09-13,0.0,0.0,1.0,1410.0,1.0,19.0,1.0,11973.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17255.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18254.0,0,0,0.0,0.0,0.0,0.0,0.0,18254.0,2.0,1000.0,2.0,0.0,0.0,800.0,3.0,4545.0,1.0,786.0,3.0,14422.0,19.0,0,0,39807.0,1
2019-09-14,0.0,0.0,1.0,1410.0,1.0,31.0,1.0,15265.0,0.0,25000.0,0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26063.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27062.0,0,0,0.0,0.0,0.0,0.0,0.0,94651.0,3.0,1100.0,3.0,0.0,0.0,2655.0,9.0,19091.0,2.0,2301.0,9.0,22255.0,24.0,0,0,142053.0,1
2019-09-15,0.0,0.0,1.0,0.0,0.0,16.0,1.0,5613.0,0.0,0.0,0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17091.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,55463.0,1,1,0.0,0.0,0.0,0.0,0.0,55463.0,3.0,100.0,1.0,0.0,0.0,600.0,3.0,11364.0,1.0,2533.0,6.0,10353.0,14.0,0,0,80413.0,1
2019-09-16,0.0,0.0,1.0,3388.0,1.0,8.0,1.0,5160.0,0.0,0.0,0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,975.0,4.0,0.0,0.0,204.0,1.0,7360.0,11.0,0,0,8639.0,1
2019-09-17,0.0,0.0,1.0,3388.0,1.0,12.0,1.0,5710.0,0.0,24000.0,0,24000.0,400.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,6.0,24171.0,2.0,600.0,3.0,0.0,0.0,209.0,1.0,7770.0,14.0,0,0,34950.0,1
2019-09-18,0.0,0.0,1.0,3388.0,1.0,17.0,1.0,8528.0,0.0,1000.0,0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37722.0,1,1,0.0,0.0,0.0,0.0,0.0,37722.0,1.0,3050.0,7.0,1000.0,1.0,1649.0,5.0,0.0,0.0,647.0,2.0,9128.0,8.0,0,0,53196.0,1
2019-09-19,0.0,0.0,1.0,3388.0,1.0,24.0,1.0,9870.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.0,11.0,0.0,0.0,1228.0,3.0,46.0,1.0,1327.0,5.0,14154.0,17.0,0,0,21405.0,1
2019-09-20,0.0,0.0,1.0,3388.0,1.0,23.0,1.0,11234.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,7.0,0.0,0.0,1763.0,8.0,6308.0,2.0,2646.0,7.0,17403.0,22.0,0,0,31170.0,1
2019-09-21,0.0,0.0,1.0,3388.0,1.0,27.0,1.0,12183.0,0.0,5000.0,0,0.0,5400.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4724.0,1.0,1500.0,3.0,2500.0,1.0,2081.0,8.0,7569.0,2.0,3075.0,9.0,19622.0,25.0,0,0,41071.0,1
2019-09-22,0.0,0.0,1.0,3388.0,1.0,17.0,1.0,2878.0,0.0,5000.0,0,0.0,5400.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,68740.0,0,2,0.0,0.0,0.0,0.0,0.0,68740.0,1.0,2600.0,6.0,2500.0,1.0,525.0,1.0,6530.0,3.0,1193.0,5.0,6358.0,15.0,0,0,88446.0,1
2019-09-23,0.0,0.0,1.0,23449.0,1.0,10.0,0.0,1553.0,0.0,0.0,0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,6.0,0.0,0.0,1125.0,4.0,178.0,1.0,553.0,2.0,2353.0,6.0,0,0,6809.0,1
2019-09-24,0.0,0.0,1.0,23449.0,1.0,16.0,1.0,5195.0,0.0,5000.0,0,5000.0,400.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11262.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11262.0,0,0,0.0,0.0,0.0,0.0,0.0,11262.0,1.0,3100.0,7.0,5000.0,1.0,625.0,3.0,150.0,1.0,555.0,2.0,6195.0,10.0,0,0,26887.0,1
2019-09-25,0.0,0.0,0.0,37090.0,1.0,19.0,1.0,5969.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10921.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10921.0,0,0,0.0,0.0,0.0,0.0,0.0,10921.0,1.0,4100.0,9.0,1000.0,1.0,962.0,3.0,0.0,0.0,2061.0,3.0,6678.0,12.0,0,0,25722.0,1
2019-09-26,0.0,0.0,0.0,37090.0,1.0,24.0,1.0,10373.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20921.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21920.0,0,0,0.0,0.0,0.0,0.0,0.0,21920.0,2.0,3000.0,6.0,0.0,0.0,2341.0,8.0,0.0,0.0,3825.0,8.0,11333.0,16.0,0,0,42419.0,1
2019-09-27,0.0,0.0,0.0,37090.0,1.0,20.0,1.0,8599.0,0.0,0.0,0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24198.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24198.0,0,0,0.0,0.0,0.0,0.0,0.0,24198.0,1.0,2500.0,5.0,0.0,0.0,711.0,4.0,1272.0,2.0,2406.0,8.0,12197.0,17.0,0,0,43284.0,1
2019-09-28,0.0,0.0,0.0,37090.0,1.0,25.0,1.0,9853.0,0.0,49200.0,0,0.0,40650.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26470.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28119.0,0,0,0.0,0.0,0.0,0.0,0.0,95094.0,4.0,0.0,0.0,15000.0,1.0,1459.0,6.0,21636.0,5.0,1197.0,5.0,12594.0,18.0,0,0,146980.0,1
2019-09-29,0.0,0.0,0.0,37090.0,1.0,17.0,1.0,5211.0,0.0,35200.0,0,0.0,35600.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16851.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16851.0,0,0,0.0,0.0,0.0,0.0,0.0,16851.0,1.0,0.0,0.0,20000.0,2.0,894.0,4.0,2364.0,1.0,2783.0,6.0,11303.0,14.0,0,0,54195.0,1
2019-09-30,0.0,0.0,0.0,37090.0,1.0,11.0,1.0,5160.0,0.0,3500.0,0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,2.0,0.0,0.0,636.0,3.0,0.0,0.0,223.0,1.0,8060.0,13.0,0,0,12919.0,1
2019-10-01,0.0,0.0,0.0,37090.0,1.0,16.0,1.0,9373.0,0.0,3500.0,0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,3.0,0.0,0.0,925.0,4.0,0.0,0.0,723.0,1.0,11023.0,12.0,0,0,17171.0,1
2019-10-02,0.0,0.0,0.0,37090.0,1.0,14.0,1.0,11971.0,0.0,3500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,4.0,0.0,0.0,600.0,2.0,0.0,0.0,852.0,3.0,13489.0,13.0,0,0,19541.0,1
2019-10-03,0.0,0.0,0.0,37090.0,1.0,21.0,1.0,3453.0,0.0,3500.0,0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,68740.0,0,2,0.0,0.0,0.0,0.0,0.0,68740.0,1.0,6700.0,9.0,0.0,0.0,4972.0,4.0,170.0,1.0,205.0,1.0,6644.0,15.0,0,0,87431.0,1
2019-10-04,0.0,0.0,0.0,37090.0,1.0,23.0,1.0,11154.0,0.0,0.0,0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,6.0,0.0,0.0,1431.0,6.0,213.0,1.0,3632.0,5.0,10711.0,18.0,0,0,18587.0,1
2019-10-05,0.0,0.0,0.0,37090.0,1.0,24.0,1.0,14643.0,0.0,5000.0,0,0.0,5300.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,3.0,2500.0,1.0,1714.0,5.0,255.0,1.0,3546.0,11.0,16344.0,21.0,0,0,25459.0,1
2019-10-06,0.0,0.0,0.0,37090.0,1.0,17.0,1.0,6898.0,0.0,7000.0,0,0.0,5950.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,47297.0,1,1,0.0,0.0,0.0,0.0,0.0,47936.0,2.0,500.0,1.0,2500.0,1.0,642.0,3.0,2213.0,2.0,527.0,3.0,9898.0,16.0,0,0,64216.0,1
2019-10-07,0.0,0.0,0.0,37090.0,1.0,16.0,1.0,6490.0,0.0,1000.0,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,2.0,10000.0,1.0,1654.0,7.0,170.0,1.0,1986.0,2.0,8573.0,14.0,0,0,23483.0,1
2019-10-08,0.0,0.0,0.0,37090.0,1.0,18.0,1.0,16399.0,0.0,1000.0,0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,2.0,10000.0,1.0,1199.0,6.0,170.0,1.0,3103.0,3.0,17180.0,16.0,0,0,32752.0,1
2019-10-09,0.0,0.0,0.0,37090.0,1.0,15.0,1.0,14484.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,970.0,2.0,4398.0,6.0,16360.0,17.0,0,0,22728.0,1
2019-10-10,0.0,0.0,0.0,37090.0,1.0,20.0,1.0,7792.0,0.0,0.0,0,1072.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,1.0,1000.0,2.0,1072.0,2.0,703.0,2.0,939.0,2.0,3880.0,5.0,10364.0,20.0,0,0,18957.0,1
2019-10-11,0.0,0.0,0.0,37090.0,1.0,20.0,1.0,11199.0,0.0,0.0,0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2352.0,1.0,100.0,1.0,0.0,0.0,1268.0,4.0,1441.0,3.0,4237.0,9.0,14845.0,24.0,0,0,24243.0,1
